isbn,author_id
1-144-11460-8,2012
0-8123-2077-8,3806
1-971522-95-3,782
0-641-55529-6,16
0-431-04762-6,625
0-244-81178-4,8099
1-59959-297-5,6528
1-4402-8045-2,1995
1-201-13318-1,6456
0-280-00471-0,3206
1-9748-3333-X,6636
0-89356-994-1,6117
1-4341-4588-3,2372
0-301-92185-7,2736
1-79878-524-2,4463
0-351-65450-X,5573
0-308-25325-6,2662
0-236-90806-5,598
0-605-95578-6,7874
1-04-602807-3,5343
0-239-42993-1,8761
1-69850-573-6,153
0-645-40559-0,3987
0-09-841593-X,6393
1-996293-85-0,9028
1-79674-655-X,6820
1-86964-540-5,3267
0-254-81789-0,9577
1-66759-078-2,1822
0-18-219646-1,3707
1-994080-05-1,1881
1-58141-800-0,7090
0-7232-1441-7,6810
0-9988978-1-7,5039
1-5161-6671-X,4562
0-364-66078-3,3880
0-7525-3176-X,6581
1-60562-273-7,6087
0-323-24961-2,4643
1-85126-429-9,160
0-935407-47-2,8780
1-76829-282-5,6335
0-291-13356-8,5319
1-81297-826-X,2395
1-915092-00-0,6217
0-688-66694-9,6000
0-350-82919-5,216
1-944308-60-1,1981
0-365-92326-5,4789
1-82465-651-3,4919
1-5457-5590-6,8472
1-84020-646-2,1100
0-18-955199-2,2344
0-9793983-1-2,8795
1-247-96291-1,783
0-919589-07-3,567
1-960880-81-0,3770
0-525-24645-2,6478
1-60203-994-1,9541
0-87528-401-9,4865
1-4180-6884-5,9670
1-247-05238-9,4130
1-281-03393-6,8105
0-7097-6490-1,8368
0-658-20191-3,2863
0-291-60211-8,6634
0-349-00475-7,4388
1-364-33312-0,2151
0-540-64010-7,4513
1-85085-035-6,739
0-9906327-8-4,3994
0-13-209294-8,2866
1-4139-3541-9,4582
1-890539-71-6,814
1-943848-91-2,1838
1-942016-05-0,8073
0-7227-2439-X,1078
1-219-61317-7,9177
1-5408-2135-8,1047
0-268-73491-7,4564
0-13-729464-6,2642
0-09-152951-4,3485
1-72774-961-8,4901
1-389-57941-7,9725
1-212-49592-6,9611
1-969731-78-8,6927
0-00-307191-X,9105
0-8241-1534-1,2333
0-539-74577-4,9169
0-586-90692-4,3885
1-4999-4303-2,5819
0-909390-05-3,2180
1-85653-086-8,4623
1-04-270681-6,2599
0-550-96739-7,8224
1-153-22841-6,641
1-271-38530-9,4249
1-220-07301-6,8598
0-282-24997-4,1116
0-85782-493-7,4851
0-455-87824-2,6801
0-672-30519-4,9569
1-262-81776-5,4926
0-463-01585-1,3282
0-468-57277-5,2309
1-71866-088-X,9389
0-672-30519-4,5521
0-9745769-7-2,3745
1-09-760484-5,4050
0-19-404577-3,1282
0-655-22789-X,1822
0-14-637606-4,936
1-75171-007-6,7257
1-56177-754-4,9361
0-08-665433-0,7476
1-951475-09-7,9130
1-06-976600-3,4736
0-11-376657-2,777
1-996226-38-X,9339
1-911261-13-4,7655
0-326-16066-3,5210
1-141-41862-2,1944
1-08-005376-X,2456
1-61914-711-4,2435
0-553-33402-6,9774
0-554-70965-1,6296
0-89886-130-6,4937
1-965865-81-X,9553
1-307-21664-1,7221
1-84920-017-3,8664
1-340-80077-2,8196
0-362-83488-1,7005
1-4092-4669-8,4087
1-4410-5706-4,8269
1-923127-88-8,5873
1-77408-895-9,1009
1-4729-1926-2,9107
0-09-337576-X,4106
0-9533208-9-8,8497
1-934998-92-3,688
1-4999-7798-0,8224
1-84605-429-X,8206
1-62195-287-8,4061
0-578-13866-2,2675
1-306-51524-6,460
1-65584-830-5,4703
1-211-05115-3,8077
0-478-10289-5,2841
0-544-85169-2,4806
0-88496-375-6,6931
0-7581-8388-7,7420
0-7127-0227-X,1646
1-66785-747-9,1044
0-7489-2994-0,4164
1-63550-873-8,8171
0-489-12981-1,1835
0-89936-980-4,5868
0-585-37464-3,722
0-01-527224-9,4289
0-657-19765-3,147
0-618-29657-3,9432
1-172-12600-3,9137
1-77700-911-1,9268
0-279-76070-1,7166
0-200-84854-2,9477
0-18-807362-0,5928
0-234-50465-X,4394
1-172-17674-4,653
0-86915-850-3,2938
1-200-40136-0,5809
1-962816-35-4,7630
1-289-62308-2,6461
1-870191-25-0,6556
1-86639-311-1,4781
1-68753-596-5,4473
0-211-59085-1,5484
0-267-08007-7,703
1-147-41211-1,9726
0-578-24768-2,6576
1-147-21961-3,2474
0-14-768468-4,2522
0-483-94135-2,1910
0-8487-9699-3,1902
1-917780-23-0,4176
1-03-541058-3,2237
1-76738-062-3,7672
1-67642-653-1,9438
0-382-07753-9,7012
0-307-27764-X,5065
1-278-24992-3,2471
1-871763-38-X,3426
0-9668459-7-8,9729
1-79158-895-6,7245
0-395-38870-8,4381
1-308-27697-4,4543
1-57342-268-1,8082
0-474-69430-5,1547
0-11-811509-X,3362
1-78957-123-5,7117
1-5106-1701-9,5277
1-5252-7891-6,265
0-213-85638-7,7987
0-7069-6020-3,9038
0-9580624-3-9,1839
1-74342-010-2,5370
0-04-621972-2,6268
1-4429-0867-X,2022
0-338-53536-5,9823
0-236-04201-7,4159
0-04-545186-9,2329
0-509-63249-1,8349
0-342-02089-7,3768
1-5075-1192-2,2095
1-60182-911-6,1416
0-16-044001-7,978
1-81285-018-2,4534
0-903342-95-2,2146
0-545-33285-0,1202
0-7178-2149-8,922
1-57384-525-6,1986
0-04-982268-3,3040
1-55929-453-1,9950
1-953112-57-9,7053
0-17-744865-2,8732
1-992679-92-4,7088
0-210-53449-4,3811
0-7828-9440-2,4246
0-249-67309-6,3759
0-10-890895-X,7210
0-2289-1245-8,8732
0-213-52026-5,1837
1-4342-6141-7,4873
1-242-53996-4,3024
0-7354-5100-1,6211
1-76285-226-8,2409
0-7592-4076-0,5712
1-82792-212-5,9634
0-204-82270-X,4622
0-571-55040-1,123
0-12-963102-7,4133
0-7548-9041-4,9137
0-87853-309-5,4590
0-9843184-5-3,7018
0-247-45866-X,7701
1-62471-158-8,733
0-266-31875-4,2931
0-621-91651-X,259
0-10-673046-0,3786
0-226-96864-2,4172
1-06-607682-0,3108
1-02-346533-7,7209
0-216-10902-7,9380
1-70394-207-8,6778
1-85705-908-5,7341
0-464-14998-3,9945
0-8483-1156-6,8616
1-07-326495-5,299
0-511-51955-9,5969
0-14-987692-0,3193
1-275-52261-0,4942
1-07-236482-4,834
0-7755-4100-1,9044
0-7336-0400-5,3228
1-263-30448-6,5400
1-153-42892-X,373
0-8172-4464-6,9869
0-509-11130-0,3620
1-5463-7852-9,4419
1-04-633394-1,2775
0-7015-4125-3,6448
0-537-91146-4,2168
1-250-21850-0,2834
0-7750-9118-9,1750
0-235-32582-1,6691
0-623-21470-9,4441
1-64588-153-9,4582
0-13-403671-9,2403
1-09-145565-1,1705
0-499-90542-3,274
0-86758-479-3,4141
0-667-08655-2,4828
0-255-40884-6,3171
0-540-64010-7,7604
1-4258-7430-4,1881
0-87484-067-8,2331
1-4580-2634-5,9450
1-222-40490-7,7531
1-68604-640-5,1847
1-274-87682-6,6279
0-362-62994-3,8046
0-12-210795-0,3152
0-7643-4240-1,452
1-106-20320-8,8673
1-02-690417-X,3040
0-345-29100-X,1525
1-382-23146-6,1720
1-73196-920-1,7933
0-599-71973-7,4590
1-396-40890-8,6869
1-60552-111-6,850
1-85321-920-7,4142
1-79854-165-3,7445
1-06-238718-X,7434
0-89579-842-5,9234
0-15-674511-9,1275
0-403-30202-1,8394
1-58180-173-4,2095
0-7001-3893-5,4174
0-7727-7040-9,9608
0-477-48830-7,2678
0-9691626-5-0,9272
1-84561-968-4,954
0-463-84728-8,4418
0-325-56518-X,5545
1-4851-3696-2,8506
1-74834-448-X,4116
0-341-75307-6,4198
1-384-92841-3,9270
0-249-86146-1,7715
0-938063-53-7,203
0-15-239101-0,3196
0-7119-6719-9,5815
0-7945-3486-4,3272
0-445-74690-4,1081
0-07-991739-9,6742
0-10-362998-X,3983
0-8350-6319-4,2791
0-902196-28-6,5818
1-176-60885-1,5569
1-68652-836-1,173
0-8296-4012-6,2631
0-600-97435-9,6273
1-226-91185-4,6820
0-531-09242-9,5689
0-9607096-1-4,7169
0-925501-87-5,8342
1-74902-384-9,6419
0-88933-997-X,8894
0-9624508-6-3,4374
1-351-06305-7,9277
1-71575-460-3,3123
0-924040-88-2,2319
0-643-49801-X,2213
0-659-59853-1,5909
1-364-65770-8,9084
1-4698-3291-7,1141
0-7640-0272-4,517
1-4864-5434-8,740
0-319-53248-8,3897
1-377-87690-X,7848
0-14-818478-2,7292
1-4470-9191-4,4422
1-378-16852-6,4217
0-9909456-5-0,769
0-331-46403-9,9073
1-59547-608-3,2213
1-361-93815-3,1740
0-7997-6266-0,4327
1-02-385282-9,2353
1-81354-326-7,7826
0-443-48626-3,9995
0-604-29266-X,3056
1-72731-273-2,2651
1-09-017092-0,1043
1-9789-8837-0,9867
0-679-80326-2,9465
0-456-57163-9,411
0-529-28378-6,7328
1-162-06053-0,7757
1-900143-30-5,7866
0-9673302-8-9,3725
0-522-61786-7,1993
1-934049-98-0,1496
0-655-78366-0,5838
0-8055-4762-2,6860
0-11-793395-3,6317
0-372-64017-6,7383
1-83678-746-4,4498
1-133-79200-6,458
0-7521-8093-2,9041
0-8247-5147-7,5829
0-8202-1685-2,5759
1-01-395458-0,9318
1-157-85152-5,4215
1-70070-203-3,376
0-9777401-6-1,8514
1-56895-587-1,7714
0-412-52591-7,9432
0-9670014-8-X,8493
1-104-34577-3,8881
1-58355-911-6,5122
0-13-795607-X,7668
1-260-33788-X,621
0-505-85870-3,5351
1-335-63031-7,4668
1-876141-04-2,7753
1-56872-173-0,1399
0-607-86458-3,1230
0-902196-28-6,3718
0-245-66027-5,5586
0-556-66974-6,6535
1-06-419237-8,7124
1-71634-615-0,6399
1-183-73524-3,9378
1-5169-4372-4,214
1-86316-441-3,1902
0-478-11565-2,8353
0-00-232548-9,6300
1-76676-946-2,8979
1-4107-5298-4,7843
0-658-46972-X,5578
1-4593-2667-9,1955
0-481-26042-0,9370
1-876912-63-4,1199
1-58701-469-6,2295
0-666-05035-X,5843
1-68656-091-5,4139
0-485-46319-9,4771
1-892516-58-6,5931
0-7761-2632-6,2462
0-13-915243-1,1695
0-7402-4439-6,9019
1-147-13061-2,8337
0-687-18919-5,8179
1-995767-41-7,4787
0-594-81272-0,4373
0-646-73241-2,1010
1-72723-494-4,4000
1-05-747801-6,6781
0-915007-73-8,3054
0-353-56326-9,7338
1-5238-9731-7,4242
0-9923596-7-8,1795
1-370-39123-4,5837
0-623-99317-1,7429
0-581-47855-X,8529
1-965389-70-8,7175
0-7018-1610-4,3972
0-671-50350-2,2252
1-83691-011-8,8356
1-261-41911-1,9225
1-62481-767-X,7632
0-7738-9446-2,5450
1-82375-824-X,4435
0-353-02395-7,4572
0-200-54523-X,5108
1-85414-708-0,3653
1-55916-995-8,4015
1-4181-1373-5,1128
1-4345-5043-5,5242
0-9847336-0-4,9294
0-683-72364-2,2134
0-544-66445-0,8334
0-450-20274-7,9924
0-482-51701-8,3311
1-07-402759-0,6041
1-213-95112-7,530
0-483-08111-6,382
1-181-87237-5,2648
1-328-20403-0,1810
0-89167-515-9,5986
0-04-354895-4,1926
0-89942-337-X,5750
1-80066-751-5,1613
1-55862-121-0,4557
0-209-63406-5,5488
0-586-05500-2,4542
1-945287-18-7,3858
0-251-94698-3,5136
0-03-976918-6,1264
1-898023-76-X,2985
1-150-99772-9,3219
1-159-17116-5,2655
0-265-02907-4,4524
1-76285-226-8,9693
0-558-14449-7,7781
0-223-40209-5,5984
1-79744-402-6,625
1-994454-15-6,9207
0-06-793593-1,7483
0-18-566963-8,6096
0-89169-348-3,2129
1-57560-512-0,7119
1-75829-413-2,9089
0-428-38953-8,2653
1-170-78052-0,4775
1-55458-098-6,3636
1-390-34431-2,3416
0-398-26123-7,8554
1-61598-802-5,3218
0-7858-9198-6,9194
1-214-78643-X,9670
0-250-75220-4,1142
1-85052-002-X,651
0-09-333511-3,3760
0-699-10096-8,2176
0-01-321574-4,2753
0-431-77852-3,4101
0-937421-01-4,9028
0-929747-90-9,7065
0-7981-1443-6,9973
1-301-24137-7,375
1-106-78250-X,6976
1-137-21800-2,29
0-936069-41-4,350
1-04-798039-8,6272
0-317-26380-3,2011
1-5274-6155-6,1713
0-89945-151-9,2064
1-68890-906-0,5406
0-15-449565-4,5727
1-363-29764-3,2091
0-528-80525-8,5901
1-4729-1926-2,9318
0-264-28014-8,7131
0-468-92036-6,610
1-79084-096-1,9806
0-316-88451-0,6921
1-177-17137-6,8771
0-09-972837-0,9687
1-7328339-8-2,9819
0-906728-39-8,8732
1-4373-1949-1,8882
0-922163-26-X,606
1-02-680258-X,8219
0-06-829994-X,1952
1-00-642305-2,6815
1-85629-588-5,3489
1-5117-2582-6,4328
0-486-97636-X,6229
0-694-30903-6,4707
1-223-39273-2,8657
0-06-052300-X,2328
1-225-79122-7,1591
1-245-35205-9,3603
0-265-70163-5,7812
1-188-81321-8,3626
0-9941742-8-4,5103
1-5149-9345-7,5878
1-339-45790-3,3207
0-219-12699-2,1496
1-56680-348-9,7797
0-458-87048-X,3752
1-69298-849-2,7702
0-569-69650-X,5553
1-01-724765-X,5978
0-226-10442-7,9144
0-07-334086-3,7261
1-165-69009-8,3827
1-77094-396-X,9366
1-01-415855-9,1211
0-00-195713-9,5682
1-184-75028-9,4696
1-963212-37-1,6253
1-4312-6254-4,4148
0-09-962061-8,7576
1-884073-47-6,3650
1-7387573-5-8,7012
0-7800-3877-0,5474
1-307-31443-0,3351
0-511-54802-8,8810
0-9785229-9-0,7377
0-940847-95-7,7747
0-8022-2860-7,7173
1-65600-507-7,9284
1-874166-27-7,2212
0-9528355-1-7,1006
0-259-69100-3,7236
0-558-44377-X,9948
0-478-83809-3,8048
1-5387-6654-X,6726
1-4313-9759-8,2766
1-900322-39-0,9395
0-7523-4898-1,5772
1-9748-5659-3,934
0-13-377355-8,7411
1-05-058368-X,495
0-391-37453-2,4631
1-913988-12-0,2995
0-689-77146-0,7826
1-872101-79-8,4804
1-920574-95-6,9431
1-5065-4994-2,4485
1-195-12876-2,6453
1-949010-24-4,1193
0-205-28701-8,2887
1-927144-68-X,9814
1-950524-81-7,7328
0-577-72953-5,2677
0-291-48436-0,3055
1-07-125983-0,275
1-07-343578-4,8864
1-155-65726-8,6683
1-85415-513-X,9379
0-89730-079-3,4476
1-898639-77-9,6302
1-4468-1399-1,139
0-556-53744-0,6354
1-899407-33-2,7453
0-11-597196-3,4141
0-293-24413-8,8015
1-102-25002-3,9500
1-952069-57-2,5416
1-4450-9214-X,712
0-85228-431-4,499
1-74270-215-5,9196
1-71424-058-4,3738
0-8273-6193-9,5834
0-202-89026-0,1874
0-285-76595-7,8772
1-336-08040-X,8757
1-06-662593-X,8969
0-87348-194-1,5521
0-229-36509-4,5492
1-251-23342-2,547
0-08-008655-1,5446
1-77212-464-8,1205
0-352-70746-1,422
0-319-53248-8,9444
1-385-72007-7,5219
1-870954-50-5,4611
0-89738-724-4,3023
0-375-91667-9,4245
0-10-053555-0,6170
1-09-085901-5,3409
1-70959-270-2,4520
0-17-175470-0,1590
0-265-64970-6,3551
1-86734-418-1,5579
0-262-11926-9,289
1-56705-566-4,9861
0-269-96351-0,4499
1-09-903974-6,8360
1-07-347606-5,2389
0-19-745696-0,1806
0-697-11872-X,956
0-89758-740-5,2385
1-63429-238-3,2464
0-946321-10-8,5317
1-67941-882-3,8778
0-424-00220-5,1948
0-15-311149-6,5420
1-00-104444-4,2143
0-89595-232-7,3231
1-334-17564-0,7703
1-77992-641-3,4175
1-196-02363-8,9251
0-912558-16-4,3488
1-9821-5015-7,3003
1-5228-5363-4,1186
1-382-13992-6,3163
0-687-87249-9,7314
0-484-44900-1,8167
1-86375-186-6,5310
1-75007-837-6,2610
0-16-834234-0,2234
0-252-38538-1,8803
0-8124-8133-X,2677
1-57396-892-7,2901
0-436-35599-X,984
1-58788-565-4,6572
1-5245-3228-2,6146
0-02-835428-1,7489
0-689-10331-X,4352
0-217-70758-0,3475
0-379-84546-6,2341
0-259-40698-8,3669
1-142-75980-6,9885
1-65376-604-2,1785
0-445-17881-7,1093
1-76157-499-X,3996
0-273-65629-5,2135
1-04-022104-1,9456
1-5348-0551-6,266
0-11-610228-4,3515
0-387-82870-2,6865
0-317-97967-1,4659
1-4337-8562-5,9335
1-4957-5309-3,4249
0-9801179-5-X,2711
0-05-260885-9,8404
1-296-14281-7,7265
0-611-12411-4,8822
1-69312-648-6,1125
0-16-455595-1,7387
0-596-48552-2,3722
0-248-91218-6,2591
1-01-468258-4,9765
0-201-72987-3,6481
0-594-21430-0,3556
0-558-44377-X,9870
0-237-70934-1,3687
1-964620-77-5,8432
1-80655-333-3,5251
0-454-22116-9,1238
1-303-90245-1,6310
0-04-352614-4,8794
1-875256-07-5,6134
1-323-10142-X,1461
0-291-90266-9,6025
0-232-66407-2,5050
0-511-20453-1,2748
1-143-30388-1,5369
1-56665-347-9,5701
1-09-522114-0,6122
0-923734-37-6,7873
0-7977-9014-4,9360
1-5423-7144-9,2059
0-459-11907-9,2564
0-14-319907-2,7366
1-09-612343-6,5741
0-565-61009-0,7323
1-190-26941-4,8407
1-4600-2374-9,1503
1-924064-09-X,4836
0-535-29831-5,2324
1-5048-8737-9,6252
0-7530-3308-9,8892
0-646-25075-2,2589
1-66528-091-3,7880
1-936396-45-9,8244
0-7509-4996-1,1147
1-9810-4183-4,8916
0-7165-8260-0,2311
1-115-10869-7,4473
1-912853-34-5,9395
1-03-865734-2,5645
0-620-49177-9,8606
0-364-66078-3,3078
1-58314-714-4,8895
0-231-59079-2,3581
0-381-78686-2,1043
1-84180-253-0,3293
1-911880-90-X,9493
0-691-94021-5,9967
1-308-07818-8,9820
1-144-81995-4,3691
0-7300-1828-8,5790
0-472-38830-4,7074
0-8045-9232-2,5677
1-84979-879-6,8052
1-61348-967-6,679
1-66691-497-5,6084
1-246-35447-0,6124
1-4925-0975-2,2406
1-937608-34-4,6219
0-242-23891-2,9983
1-68753-701-1,9178
1-990592-05-8,462
0-401-69970-6,9840
1-225-04597-5,9034
0-276-78939-3,7349
0-914976-25-7,3672
0-15-353546-6,7091
0-9664426-4-4,5998
1-4622-4443-2,8095
0-87286-990-3,931
0-210-57354-6,3534
0-383-71279-3,1876
0-7723-6299-8,5212
1-4878-2107-7,1139
0-7169-7345-6,2416
0-9506893-3-5,1321
1-881046-07-9,464
0-89424-634-8,3514
1-80770-471-8,5981
1-69158-759-1,6321
0-18-882228-3,4540
0-495-89584-9,2562
0-19-480730-4,251
0-479-13886-9,1541
0-635-56824-1,2312
0-672-77096-2,9513
1-211-32284-X,2167
1-281-86116-2,6811
1-225-21505-6,5192
1-331-13066-2,9655
1-72690-135-1,1375
0-612-74914-2,5626
1-75767-861-1,4496
1-332-89148-9,2016
0-7469-7481-7,2783
1-277-08132-8,1716
1-02-557156-8,7018
0-287-58373-2,2595
0-09-506327-7,2487
1-55755-186-3,8016
1-882001-17-6,4821
1-4388-6340-3,5448
0-333-58330-2,1702
0-400-85575-5,7764
1-5019-5633-7,887
0-03-388888-4,5246
0-87380-863-0,2338
0-221-64737-6,9205
1-297-47957-2,759
0-86932-087-4,3448
1-78555-928-1,8326
1-918048-23-1,3933
0-8360-9202-3,9393
0-389-16819-X,8857
0-397-77343-9,8305
1-213-30311-7,9103
1-4500-0920-4,8149
1-5342-8284-X,7282
0-333-34830-3,9004
1-4155-2603-6,766
0-225-21888-7,2562
0-939467-96-8,146
0-86854-649-6,3552
1-4715-3460-X,8800
1-911181-94-7,5409
0-576-80488-6,303
0-505-38755-7,9322
0-373-23898-3,1963
0-653-09621-6,619
1-05-432811-0,9733
1-56809-220-2,413
0-04-941382-1,3699
0-310-48799-4,6826
1-56430-224-5,8074
0-344-86322-0,3196
0-945623-34-8,4028
1-75190-019-3,4855
1-261-32150-2,3923
1-940948-65-7,8938
0-87571-252-5,3379
1-102-10288-1,5435
1-5238-1623-6,7760
0-11-408894-2,7477
1-66107-862-1,3134
0-18-270306-1,3585
0-7453-4494-1,8374
0-493-48141-9,2371
1-66447-295-9,4911
0-488-82092-8,7256
1-229-75517-9,4757
0-7456-6515-2,6736
0-500-13450-2,7284
0-89593-387-X,6193
0-00-450909-9,9189
0-337-07405-4,6509
1-239-55984-4,7055
0-03-079617-2,7173
0-270-27096-5,7077
1-267-13721-5,3649
0-581-51302-9,1722
0-12-030194-6,2381
0-420-65438-0,1495
1-214-96012-X,1363
0-7849-3720-6,3857
1-379-55064-5,9301
0-85504-445-4,7378
0-232-11121-9,9786
0-9727500-4-5,7355
1-308-51261-9,5596
1-58202-934-2,9497
0-630-18894-7,2852
1-4155-9132-6,5896
0-7218-6815-0,1386
1-79458-317-3,4298
1-254-52752-4,5510
0-00-291512-X,5536
1-84333-054-7,7404
0-15-249098-1,2252
0-14-614442-2,4308
1-966590-39-3,5545
1-4681-9492-5,3696
1-69808-207-X,8535
1-171-42846-4,254
1-9806-9132-0,2203
1-383-88467-6,4081
0-08-705249-0,1197
1-59834-660-1,2149
0-344-03478-X,5146
0-05-428694-8,4486
0-8303-0718-4,359
0-674-23194-5,2761
0-625-47097-4,7015
0-7220-8493-5,7757
0-86330-962-3,9879
1-61782-896-3,3039
1-5178-2125-8,5360
0-451-62713-X,3153
1-5284-0109-3,1822
1-9800-9353-9,9672
1-894641-93-0,6091
0-09-550669-1,7884
0-426-04823-7,807
0-276-96162-5,2759
0-491-94099-8,3624
0-274-63928-9,396
1-4844-5072-8,3399
1-84095-829-4,2998
1-220-26071-1,6994
0-507-67002-7,4960
1-136-38602-5,181
0-7261-5392-3,8442
1-65897-413-1,4237
0-19-975007-6,4209
0-88320-821-0,9463
0-316-15974-3,4417
1-09-683129-5,2825
1-293-05963-3,4100
0-920946-53-4,3222
1-76011-393-X,7039
0-518-27600-7,3333
0-8331-0156-0,1172
1-4972-2675-9,8830
0-576-31441-2,1987
1-57545-426-2,8619
1-65819-497-7,3742
0-15-197895-6,9642
1-9781-1338-2,6769
0-233-26847-2,8542
0-379-36352-6,4661
0-7085-7725-3,5529
0-10-502174-1,2410
1-00-932550-7,1957
1-365-90657-4,2197
1-76531-412-7,2552
0-346-08540-3,6594
1-4107-0202-2,5280
0-384-18583-5,8533
0-929727-75-4,7726
1-913094-04-9,7531
1-64355-359-3,1179
0-7018-1610-4,4268
0-599-54190-3,2604
0-407-35905-2,2804
0-305-86274-X,7707
1-78730-837-5,5961
0-01-425143-4,4544
1-214-36599-X,30
0-87413-272-X,5088
1-68373-109-3,2036
1-4062-4342-6,3319
1-945941-76-6,3859
0-7251-0591-7,8367
0-7958-7295-X,7024
0-202-39375-5,2736
0-9947130-3-7,6729
1-68159-588-5,3718
1-57941-020-0,1765
1-908830-50-6,5395
1-928278-67-1,1414
1-72761-416-X,5651
1-127-13434-5,7565
1-232-99741-2,8656
0-604-23341-8,5092
1-378-39274-4,7809
1-218-72350-5,9918
1-891218-14-X,598
1-7352274-3-9,3363
1-59154-580-3,7141
0-238-32878-3,5060
1-56866-113-4,900
1-969146-59-1,7030
1-5336-8555-X,6579
0-05-553960-2,6384
1-218-11441-X,9850
1-85152-964-0,8101
0-293-57411-1,9049
1-261-32150-2,4989
1-139-52392-9,8205
1-05-525168-5,2409
0-289-65446-7,5656
0-18-148298-3,9793
0-9952547-6-1,9281
1-170-17639-9,2959
0-592-19137-0,7900
1-148-27790-0,2587
1-4614-1297-8,12
0-386-75866-2,7837
0-19-524555-5,8296
1-59820-850-0,1123
0-19-443371-4,5184
1-05-384746-7,7119
0-303-90751-7,4184
1-968134-26-3,9206
1-241-82131-3,5568
0-03-519331-X,6734
0-11-334393-0,6219
0-906633-91-5,7462
1-57334-080-4,9562
1-67009-947-4,4994
0-329-59021-9,9481
0-10-476723-5,3314
1-08-287447-7,9398
0-14-395825-9,3515
1-939723-53-1,4357
0-946679-73-8,5796
1-86229-358-9,8460
1-61914-711-4,9613
1-75255-675-5,821
0-235-59665-5,5110
1-995223-41-7,3471
1-297-50813-0,6301
1-214-35922-1,2297
1-02-614349-7,5873
0-932510-51-5,8328
0-7434-4625-9,8923
0-458-95469-1,4474
1-209-26457-9,1278
0-306-49077-3,5344
1-199-09838-8,8517
0-8151-7656-2,7785
1-895482-98-4,5014
1-952537-31-2,2331
0-651-35715-2,4499
0-521-97445-3,872
1-921615-97-4,9864
1-62639-106-8,7685
1-62637-612-3,7901
0-224-12494-3,4960
1-4596-1398-8,6515
1-4092-4669-8,7179
1-82312-138-1,3105
0-509-34444-5,4903
0-243-23841-X,617
0-18-424959-7,7042
0-457-59933-2,7939
1-118-54485-4,7064
1-947629-53-0,7144
0-443-84087-3,9675
1-190-21152-1,9365
0-680-41397-9,6555
1-230-33543-9,7665
0-665-36696-5,9540
1-872526-34-9,3773
1-55325-229-2,8204
0-12-556486-4,8335
1-04-849578-7,7221
0-13-451097-6,6498
1-72319-466-2,9671
1-81199-069-X,3286
0-466-22751-5,5547
1-62058-306-2,9182
1-65411-585-1,4377
1-86528-918-3,3393
0-912112-15-8,5547
0-12-779243-0,7823
0-87279-901-8,275
1-4987-5644-1,4836
0-235-59665-5,7779
1-9822-3671-X,8498
0-329-09280-4,9565
1-08-867487-9,6871
0-8384-5005-9,3012
1-4943-7829-9,8668
1-166-01345-6,436
0-7248-2455-3,1293
1-61132-744-X,4807
0-89856-040-3,7977
1-327-65897-6,5753
1-124-22177-8,8652
1-235-21116-9,6632
1-04-887635-7,7843
1-59284-599-1,8335
1-4881-3958-X,7274
0-909584-77-X,9648
1-105-35361-3,7036
1-62864-523-7,3049
0-304-17369-X,1925
1-244-30527-8,7308
1-301-82774-6,3421
0-9520095-5-2,7423
0-224-96932-3,5517
1-936375-93-1,2616
0-462-09080-9,1145
0-08-646598-8,2106
0-7880-0912-5,7543
0-695-49451-1,7776
1-82953-538-2,1663
1-206-97566-0,6568
1-7343082-1-4,2881
0-89166-465-3,7675
0-9525190-3-8,2685
0-913923-03-6,8969
0-7506-7604-3,4712
1-115-90503-1,9492
1-4891-5803-0,569
1-169-45651-0,189
0-7099-6574-5,862
0-12-313867-1,7591
0-9929146-8-X,55
1-283-31814-8,658
1-4010-1055-5,8601
0-554-35400-4,737
1-4629-6971-2,5953
1-7339716-3-7,8413
1-273-07267-7,9901
0-9830962-8-7,2678
0-00-381881-0,7130
1-64909-777-8,2407
0-466-97277-6,4596
0-9660345-4-6,568
1-156-43717-2,411
0-307-58159-4,2282
0-294-69201-0,5262
0-8407-8200-4,2440
0-376-92889-1,845
0-10-171535-8,9438
0-440-61972-6,6291
1-198-16168-X,9790
0-210-15419-5,1856
1-330-61054-7,1493
0-290-74306-0,3295
1-08-658427-9,3499
0-605-72522-5,968
0-658-09841-1,7109
1-219-70288-9,7206
1-908758-93-7,440
1-72984-685-8,6483
0-7918-5945-2,4799
1-82502-640-8,2797
1-212-19848-4,272
1-61965-244-7,164
0-473-35043-2,5087
1-64951-020-9,2619
0-8140-8625-X,974
1-70733-758-6,1224
0-7288-1942-2,2636
1-113-93088-8,3317
0-7009-2215-6,7898
1-4520-0653-9,6017
0-8244-5854-0,4660
0-86935-707-7,9722
0-8287-2826-7,2153
1-135-23230-X,3629
0-05-265242-4,2070
0-00-364418-9,5566
0-04-476354-9,407
0-202-43213-0,3983
0-483-48979-4,1906
1-214-95997-0,4265
1-9736-8811-5,2042
0-9792915-3-4,1554
0-00-104491-5,7516
1-259-86224-0,3379
1-189-85460-0,182
1-67798-000-1,2161
1-03-917697-6,8603
0-368-00525-9,5670
1-940368-09-X,3237
0-299-96541-4,2250
0-906106-55-9,1073
1-4353-1812-9,8678
0-661-69351-1,6714
0-01-321574-4,7844
1-383-36637-3,53
0-942397-75-4,5443
0-614-97199-3,6545
1-4893-2129-2,3500
0-645-22872-9,4051
1-333-82255-3,1374
1-365-95955-4,1479
